CPU_Utilization,Frequency,IPC,Misses,LLC,MBL,Memory_Footprint,Virt_Memory,Res_Memory,Allocated_Cache,stream
100.0,2199.865,1.41,2090.0,440.0,611.2,0.0,5476.0,3188.0,2.5,0
93.8,2200.0,2.57,90656.0,4920.0,9507.1,0.1,68112.0,66204.0,6.25,0
100.0,2200.0,2.09,6124.0,760.0,696.8,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.04,76186.0,13120.0,8060.2,0.7,881528.0,867200.0,16.25,1
100.0,2200.0,2.12,5950.0,1560.0,720.7,0.0,29984.0,27204.0,2.5,0
93.8,2199.865,1.02,74618.0,14280.0,8595.7,0.7,881528.0,867192.0,15.0,1
100.0,2200.0,2.59,90683.0,6000.0,9751.1,0.1,68112.0,66208.0,8.75,0
100.0,2199.865,1.4,2140.0,840.0,546.1,0.0,5332.0,3016.0,2.5,0
100.0,2200.0,0.86,19680.0,13240.0,2008.9,0.7,860888.0,858928.0,13.75,1
100.0,2200.0,0.5,25816.0,7600.0,2450.8,0.7,860888.0,858928.0,13.75,1
100.0,2200.0,2.6,90785.0,9280.0,8720.7,0.1,68112.0,66204.0,10.0,0
100.0,2199.865,2.63,95360.0,7280.0,9526.4,0.1,68112.0,66204.0,10.0,0
100.0,2200.0,1.4,2398.0,400.0,538.5,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.4,2139.0,200.0,287.6,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,1.07,76825.0,7000.0,8186.2,0.7,881528.0,867132.0,11.25,1
100.0,2199.865,1.02,75469.0,7320.0,7878.4,0.7,881528.0,867132.0,11.25,1
100.0,2199.865,1.4,2164.0,800.0,806.1,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.13,5449.0,1080.0,821.2,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,0.79,5155.0,1160.0,624.5,0.7,867820.0,862964.0,2.5,0
100.0,2199.865,2.66,93345.0,16080.0,9926.8,0.1,68112.0,66204.0,17.5,0
100.0,2200.0,2.13,5600.0,720.0,630.6,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.4,2469.0,880.0,1037.9,0.0,5332.0,3016.0,2.5,0
100.0,2199.865,0.51,23471.0,3040.0,2602.8,0.0,860888.0,14432.0,3.75,1
100.0,2200.0,1.52,8996.0,1120.0,1171.2,0.7,870036.0,864704.0,2.5,0
100.0,2199.865,1.2,9396.0,680.0,1266.1,0.7,870036.0,864704.0,2.5,0
100.0,2200.0,1.29,15335.0,880.0,2375.0,0.7,870036.0,865232.0,2.5,0
100.0,2199.865,1.38,3454.0,240.0,748.8,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,0.47,29220.0,520.0,1634.5,0.1,93932.0,88996.0,1.25,0
100.0,2200.0,2.12,5338.0,1520.0,774.6,0.0,28804.0,25852.0,2.5,0
100.0,2200.0,2.16,4503.0,1080.0,687.3,0.0,29444.0,26492.0,2.5,0
100.0,2199.865,2.11,5731.0,1600.0,860.7,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,0.92,51034.0,2000.0,3320.9,0.1,110888.0,105896.0,2.5,0
100.0,2199.865,2.12,4734.0,1080.0,438.0,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,1.16,1142.0,1280.0,183.8,0.0,32608.0,25600.0,2.5,0
100.0,2199.865,2.14,3118.0,480.0,47.2,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,2.5,404.0,40.0,7.3,0.0,32968.0,26596.0,2.5,0
100.0,2200.0,0.83,31995.0,3440.0,1604.7,0.1,141712.0,136788.0,5.0,0
100.0,2199.865,2.75,9875.0,1840.0,858.1,0.0,32968.0,26672.0,2.5,0
100.0,2200.0,1.87,50098.0,15360.0,4984.1,0.6,849316.0,847128.0,17.5,1
100.0,2200.0,2.11,5846.0,1040.0,922.9,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.18,4233.0,2040.0,858.9,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.91,6781.0,120.0,247.1,0.0,16348.0,4704.0,2.5,0
100.0,2200.0,2.09,6352.0,1040.0,666.6,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.82,47873.0,10200.0,4721.9,0.6,849316.0,847128.0,15.0,1
100.0,2199.865,2.25,1537.0,560.0,94.8,0.0,16348.0,4708.0,2.5,0
100.0,2200.0,2.16,4732.0,1440.0,329.0,0.0,28804.0,25856.0,2.5,0
100.0,2200.0,1.34,8367.0,3120.0,806.5,0.5,1026048.0,672692.0,13.75,1
100.0,2199.865,2.49,457.0,40.0,14.7,0.0,32968.0,26604.0,2.5,0
100.0,2199.865,1.12,7081.0,1280.0,797.9,0.5,1026048.0,672688.0,12.5,1
100.0,2199.865,0.43,2988.0,160.0,339.1,0.5,1026048.0,672688.0,12.5,1
93.3,2200.0,1.86,51363.0,9480.0,5053.2,0.6,849316.0,847128.0,11.25,1
100.0,2200.0,1.79,49387.0,9000.0,4835.1,0.6,849316.0,847128.0,11.25,1
100.0,2200.0,1.8,10418.0,4320.0,1817.5,0.5,1026048.0,673320.0,11.25,1
100.0,2199.865,2.06,2670.0,640.0,89.4,0.0,16348.0,4708.0,2.5,0
100.0,2199.865,1.8,1659.0,6320.0,49.9,0.1,105388.0,100352.0,13.75,0
100.0,2199.865,2.18,4078.0,2080.0,480.6,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,2.03,4803.0,480.0,2799.7,0.0,16348.0,4704.0,2.5,0
100.0,2199.865,2.19,3762.0,1840.0,436.1,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.51,339.0,360.0,39.0,0.0,32968.0,26664.0,2.5,0
93.3,2200.0,1.82,49574.0,6640.0,4918.3,0.6,849316.0,847128.0,7.5,1
100.0,2199.865,2.21,2476.0,360.0,21.6,0.0,16348.0,4464.0,2.5,0
100.0,2200.0,2.12,2622.0,200.0,31.3,0.0,16348.0,4716.0,2.5,0
100.0,2200.0,2.08,2536.0,280.0,21.2,0.0,16348.0,4716.0,2.5,0
100.0,2199.865,2.13,5867.0,880.0,682.0,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,1.8,1180.0,9160.0,151.6,0.1,108976.0,104044.0,17.5,0
100.0,2199.865,2.08,3505.0,480.0,616.1,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,2.11,6152.0,840.0,707.3,0.0,29984.0,27208.0,2.5,0
93.8,2199.865,0.7,5164.0,360.0,664.4,0.5,1026048.0,673516.0,5.0,1
100.0,2199.865,1.81,823.0,9680.0,60.0,0.1,109152.0,104044.0,18.75,0
100.0,2199.865,1.59,5026.0,1160.0,405.0,0.1,91436.0,85060.0,2.5,0
100.0,2199.865,2.29,2646.0,200.0,87.9,0.0,16348.0,4456.0,2.5,0
100.0,2199.865,2.36,11362.0,800.0,917.1,0.1,104544.0,99068.0,2.5,0
100.0,2199.865,1.36,1514.0,720.0,142.7,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.19,2602.0,240.0,220.9,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,1.67,27517.0,18280.0,5228.8,0.3,426196.0,419404.0,20.0,1
100.0,2199.865,0.6,25553.0,2400.0,1239.5,0.1,72908.0,68088.0,3.75,0
100.0,2200.0,2.18,1765.0,360.0,66.1,0.0,16348.0,4716.0,2.5,0
100.0,2199.865,1.41,1277.0,1480.0,1105.5,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,1.41,1473.0,1480.0,1233.1,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.46,819.0,40.0,12.7,0.0,16348.0,4452.0,2.5,0
100.0,2199.865,0.84,32460.0,6360.0,1779.4,0.1,149296.0,144184.0,7.5,0
100.0,2200.0,1.67,29275.0,10360.0,5257.2,0.3,426196.0,419400.0,15.0,1
100.0,2200.0,1.35,1320.0,440.0,152.6,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.24,1883.0,760.0,147.0,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,2.18,1551.0,680.0,77.0,0.0,16348.0,4716.0,2.5,0
100.0,2199.865,2.91,2667.0,1400.0,389.3,0.1,180688.0,156624.0,12.5,1
100.0,2199.865,1.66,27179.0,10000.0,5302.7,0.3,426196.0,419400.0,12.5,1
100.0,2199.865,1.67,9684.0,7120.0,402.0,0.1,106996.0,101932.0,11.25,0
100.0,2199.865,1.41,1219.0,680.0,156.9,0.0,5332.0,3012.0,2.5,0
100.0,2200.0,1.41,1660.0,840.0,499.3,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,1.34,1564.0,760.0,84.9,0.0,23828.0,20292.0,2.5,0
100.0,2200.0,1.66,26944.0,6600.0,5085.5,0.3,426196.0,419404.0,10.0,1
100.0,2199.865,1.4,17947.0,6640.0,878.9,0.1,127800.0,122796.0,13.75,0
100.0,2199.865,2.38,2011.0,360.0,276.1,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,1.66,27128.0,8680.0,4906.5,0.3,426196.0,419404.0,8.75,1
100.0,2199.865,1.61,12789.0,10640.0,590.2,0.1,116352.0,111172.0,15.0,0
100.0,2199.865,1.41,1212.0,1520.0,452.8,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.66,27086.0,7360.0,5740.0,0.3,426196.0,419404.0,7.5,1
100.0,2200.0,2.82,3957.0,240.0,529.0,0.1,180688.0,155568.0,6.25,1
100.0,2199.865,1.33,1014.0,400.0,259.8,0.0,23828.0,20096.0,2.5,0
100.0,2200.0,1.21,2202.0,1160.0,81.7,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.3,30.0,800.0,3.1,0.3,426196.0,419400.0,3.75,1
100.0,2200.0,1.42,272.0,360.0,71.3,0.0,5332.0,3016.0,2.5,0
100.0,2200.0,1.48,23493.0,2360.0,10722.6,0.3,426196.0,419404.0,1.25,1
100.0,2200.0,1.5,5002.0,560.0,574.0,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.93,3531.0,9320.0,739.9,0.1,202420.0,181296.0,20.0,1
100.0,2199.865,0.76,21315.0,2920.0,1558.1,0.1,104564.0,102172.0,3.75,0
100.0,2200.0,0.75,21374.0,2600.0,1583.4,0.1,104500.0,102192.0,3.75,0
100.0,2200.0,0.61,53341.0,1480.0,3587.8,0.1,187496.0,171664.0,2.5,0
100.0,2200.0,1.22,585.0,2720.0,75.0,0.0,54228.0,49588.0,18.75,1
100.0,2199.865,0.76,55286.0,2120.0,3309.5,0.1,176180.0,160576.0,2.5,0
100.0,2200.0,2.16,103.0,2440.0,22.1,0.0,14152.0,9644.0,17.5,1
100.0,2199.865,2.24,595.0,2680.0,73.3,0.0,15916.0,11300.0,17.5,1
100.0,2200.0,0.83,19459.0,4040.0,1545.2,0.1,104088.0,101660.0,6.25,0
100.0,2199.865,0.81,19603.0,3800.0,1481.1,0.1,104568.0,102036.0,6.25,0
100.0,2199.865,0.39,33178.0,2200.0,2046.2,0.1,145044.0,129424.0,2.5,0
100.0,2200.0,0.84,18201.0,5240.0,1530.5,0.1,104504.0,102192.0,8.75,0
100.0,2199.865,1.05,36787.0,1760.0,2568.3,0.1,165808.0,150016.0,2.5,0
93.3,2199.865,2.0,634.0,1960.0,67.5,0.0,16532.0,11976.0,12.5,1
100.0,2199.865,1.48,1183.0,6480.0,87.7,0.4,551148.0,526536.0,12.5,1
100.0,2199.865,0.78,52051.0,2240.0,3735.2,0.1,173668.0,157940.0,2.5,0
100.0,2199.865,1.47,3365.0,6200.0,272.3,0.4,525116.0,504408.0,11.25,1
100.0,2199.865,2.8,11806.0,680.0,1146.1,0.1,119260.0,112756.0,2.5,0
100.0,2199.865,1.55,4233.0,600.0,408.6,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.47,6058.0,120.0,641.2,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.45,6392.0,400.0,691.2,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.51,5338.0,760.0,535.2,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,0.9,14854.0,8080.0,1214.5,0.1,104500.0,102192.0,13.75,0
100.0,2199.865,2.57,11402.0,480.0,1104.6,0.1,105180.0,99972.0,2.5,0
100.0,2200.0,1.49,2679.0,5400.0,198.6,0.4,525116.0,504348.0,8.75,1
100.0,2200.0,1.46,4744.0,5720.0,380.3,0.4,528484.0,507428.0,8.75,1
100.0,2199.865,1.5,3904.0,5920.0,316.7,0.4,538696.0,516148.0,8.75,1
100.0,2199.865,2.5,422.0,240.0,70.0,0.0,32968.0,26672.0,2.5,0
100.0,2200.0,0.43,32843.0,1760.0,1902.3,0.1,111636.0,95896.0,2.5,0
100.0,2200.0,0.54,49623.0,1480.0,2157.9,0.1,204800.0,189088.0,2.5,0
100.0,2199.865,2.0,769.0,520.0,57.6,0.0,29440.0,24988.0,7.5,1
100.0,2199.865,1.57,13729.0,5600.0,1432.8,0.4,566248.0,543576.0,7.5,1
93.3,2199.865,0.41,33038.0,2000.0,2532.8,0.1,142136.0,126256.0,2.5,0
100.0,2200.0,1.52,5052.0,280.0,356.1,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.35,6133.0,1440.0,661.8,0.1,106780.0,102244.0,6.25,1
100.0,2200.0,1.44,3169.0,4000.0,211.0,0.4,525116.0,504412.0,5.0,1
100.0,2199.865,1.42,24415.0,4120.0,2392.5,0.4,571536.0,550928.0,5.0,1
100.0,2199.865,0.98,12437.0,9720.0,850.3,0.1,104504.0,102192.0,18.75,0
100.0,2200.0,1.01,11015.0,10440.0,713.8,0.1,104504.0,102192.0,18.75,0
100.0,2200.0,1.39,5131.0,3040.0,330.4,0.4,546752.0,523036.0,3.75,1
93.3,2200.0,0.48,30399.0,1280.0,1643.2,0.1,95468.0,79696.0,2.5,0
93.8,2200.0,1.57,4165.0,120.0,258.5,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.05,9821.0,12120.0,617.1,0.1,104500.0,102192.0,21.25,0
100.0,2200.0,1.85,6475.0,800.0,479.1,0.0,13492.0,9172.0,1.25,1
100.0,2199.865,1.57,9140.0,1200.0,273.1,0.1,204068.0,186924.0,1.25,0
100.0,2200.0,1.32,3700.0,1680.0,285.4,0.8,1061540.0,1048576.0,21.25,1
93.3,2200.0,0.54,30101.0,1720.0,2015.6,0.1,92948.0,77056.0,2.5,0
100.0,2200.0,1.97,2188.0,320.0,104.6,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,0.97,7027.0,11400.0,461.1,0.0,35572.0,17212.0,16.25,1
100.0,2199.865,2.36,2757.0,2920.0,227.4,0.1,203652.0,186132.0,7.5,0
100.0,2199.865,2.05,2525.0,120.0,125.2,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,2.06,2409.0,200.0,141.2,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,0.96,6854.0,7040.0,318.9,0.0,35572.0,17212.0,13.75,1
100.0,2200.0,0.93,7454.0,6400.0,363.4,0.0,35572.0,17212.0,13.75,1
100.0,2200.0,0.8,31453.0,10040.0,2293.0,0.2,317080.0,310444.0,12.5,1
100.0,2199.865,2.4,1868.0,4160.0,143.6,0.1,204340.0,187716.0,11.25,0
100.0,2199.865,0.78,62903.0,9840.0,6257.8,0.5,629548.0,622776.0,11.25,1
100.0,2199.865,2.48,1467.0,1480.0,67.9,0.1,203340.0,185868.0,12.5,0
100.0,2200.0,1.91,2901.0,320.0,371.9,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,2.07,2180.0,520.0,234.6,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,2.06,2834.0,160.0,204.6,0.0,49452.0,46532.0,2.5,0
100.0,2199.865,0.93,9567.0,4520.0,640.2,0.0,35572.0,17212.0,7.5,1
100.0,2200.0,0.6,51100.0,2320.0,3097.2,0.1,194272.0,178528.0,2.5,0
100.0,2200.0,0.81,31489.0,5280.0,2863.0,0.6,820136.0,803076.0,6.25,1
93.8,2200.0,2.09,3717.0,320.0,276.0,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,0.78,54943.0,1960.0,3668.3,0.1,180084.0,164272.0,2.5,0
100.0,2199.865,2.42,863.0,5200.0,64.7,0.1,204340.0,188240.0,18.75,0
100.0,2200.0,0.72,23044.0,2000.0,1346.4,0.0,35572.0,17212.0,3.75,1
100.0,2200.0,2.09,3612.0,80.0,215.4,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,2.43,947.0,6440.0,53.4,0.1,204068.0,186920.0,21.25,0
100.0,2199.865,0.67,38304.0,1640.0,2470.2,0.2,317080.0,310440.0,1.25,1
93.3,2200.0,1.08,13325.0,1080.0,928.2,0.5,656508.0,640368.0,1.25,1
100.0,2199.865,1.91,6624.0,1120.0,205.3,0.1,125852.0,123836.0,1.25,0
100.0,2199.865,1.58,3481.0,600.0,251.8,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.93,2602.0,2600.0,350.7,0.1,180688.0,156100.0,21.25,1
100.0,2199.865,2.35,2477.0,80.0,37.3,0.0,16348.0,4456.0,2.5,0
100.0,2200.0,1.8,967.0,200.0,62.7,0.0,32920.0,27028.0,2.5,0
100.0,2200.0,1.42,4040.0,3560.0,249.7,0.4,534392.0,512544.0,20.0,1
100.0,2199.865,2.95,2255.0,15200.0,312.2,0.1,180688.0,155832.0,20.0,1
100.0,2199.865,1.59,3276.0,1520.0,261.2,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.53,4864.0,240.0,512.5,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.96,1972.0,7720.0,257.1,0.1,180688.0,156628.0,18.75,1
100.0,2199.865,2.18,3206.0,2760.0,247.1,0.1,113304.0,111224.0,5.0,0
93.8,2200.0,2.15,3437.0,2120.0,266.3,0.1,118500.0,116216.0,5.0,0
100.0,2200.0,1.55,4851.0,880.0,359.3,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,2.2,3006.0,3720.0,275.0,0.1,120288.0,118064.0,6.25,0
100.0,2200.0,2.36,1969.0,40.0,8.4,0.0,16348.0,4456.0,2.5,0
100.0,2199.865,1.53,5914.0,5920.0,402.3,0.4,577128.0,556320.0,16.25,1
100.0,2200.0,1.53,4843.0,720.0,311.5,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.6,3540.0,1360.0,130.2,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,2.12,2839.0,200.0,119.1,0.0,16348.0,4708.0,2.5,0
100.0,2200.0,1.64,2308.0,1280.0,207.4,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,2.85,9888.0,1400.0,898.9,0.1,119412.0,113152.0,2.5,0
100.0,2200.0,1.47,4172.0,4240.0,244.5,0.4,529308.0,508116.0,13.75,1
100.0,2200.0,2.87,2566.0,8920.0,418.5,0.1,180688.0,155568.0,13.75,1
100.0,2200.0,1.57,4440.0,520.0,328.0,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.59,3110.0,800.0,220.0,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,2.31,1387.0,3280.0,107.1,0.1,113840.0,111488.0,12.5,0
100.0,2200.0,1.58,3246.0,520.0,288.8,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,1.59,3550.0,1640.0,224.6,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,2.51,306.0,160.0,38.2,0.0,32968.0,26964.0,2.5,0
100.0,2199.865,2.51,326.0,280.0,32.4,0.0,32968.0,26964.0,2.5,0
100.0,2199.865,2.1,4708.0,240.0,30.8,0.0,16348.0,4708.0,2.5,0
100.0,2200.0,2.31,961.0,5720.0,66.0,0.1,128300.0,126248.0,15.0,0
100.0,2200.0,2.49,457.0,80.0,60.1,0.0,32968.0,26808.0,2.5,0
100.0,2200.0,2.2,3295.0,960.0,226.0,0.4,525116.0,504408.0,7.5,1
100.0,2200.0,2.31,772.0,5600.0,57.2,0.1,126660.0,124404.0,16.25,0
100.0,2199.865,2.29,672.0,5920.0,62.8,0.1,126660.0,124400.0,18.75,0
100.0,2199.865,2.51,305.0,160.0,20.4,0.0,32920.0,26876.0,2.5,0
100.0,2199.865,1.26,9603.0,1120.0,517.8,0.4,525116.0,504412.0,3.75,1
100.0,2199.865,2.38,606.0,6200.0,85.6,0.1,119748.0,117800.0,20.0,0
100.0,2200.0,1.65,2606.0,2120.0,305.7,0.0,18508.0,13176.0,2.5,0
93.8,2199.865,2.67,5926.0,1720.0,424.8,0.1,180688.0,156556.0,1.25,1
100.0,2199.865,0.82,40054.0,1280.0,4167.0,0.1,111508.0,88808.0,1.25,0
100.0,2200.0,0.63,35099.0,1160.0,3472.5,0.1,111676.0,88836.0,1.25,0
100.0,2200.0,0.79,42047.0,1160.0,4662.9,0.1,112524.0,88956.0,1.25,0
100.0,2200.0,1.66,29500.0,7200.0,5434.9,0.3,426196.0,419400.0,20.0,1
100.0,2199.865,0.91,33684.0,2120.0,4050.5,0.1,112572.0,89920.0,3.75,0
100.0,2200.0,1.43,5709.0,800.0,468.3,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,1.25,2923.0,40.0,146.6,0.0,23832.0,20364.0,2.5,0
100.0,2200.0,1.47,5235.0,40.0,139.2,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.75,23325.0,1640.0,1450.9,0.0,56444.0,40624.0,2.5,0
100.0,2199.865,1.02,23932.0,5800.0,2572.6,0.1,112884.0,88432.0,8.75,0
100.0,2199.865,1.56,3829.0,240.0,358.2,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.33,2490.0,240.0,77.4,0.0,23832.0,20364.0,2.5,0
100.0,2200.0,1.62,26323.0,5760.0,5427.9,0.3,426196.0,419404.0,13.75,1
100.0,2199.865,1.08,77758.0,8160.0,8998.2,0.7,881528.0,867200.0,13.75,1
100.0,2200.0,1.56,3738.0,200.0,419.4,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.62,25199.0,1720.0,2409.2,0.0,58956.0,43260.0,2.5,0
100.0,2200.0,1.44,5742.0,400.0,550.4,0.0,18508.0,13176.0,2.5,0
93.8,2200.0,1.05,75853.0,6800.0,8863.9,0.7,881528.0,867132.0,11.25,1
100.0,2199.865,0.39,28362.0,1920.0,2097.1,0.1,109532.0,93684.0,2.5,0
100.0,2200.0,1.55,4155.0,200.0,342.7,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.54,46845.0,1880.0,2588.0,0.1,186172.0,170344.0,2.5,0
100.0,2199.865,0.54,47015.0,2000.0,2780.7,0.1,188696.0,172984.0,2.5,0
100.0,2199.865,1.28,2919.0,360.0,179.5,0.0,23832.0,20364.0,2.5,0
100.0,2199.865,1.0,78424.0,1600.0,8976.0,0.7,881528.0,867200.0,7.5,1
100.0,2199.865,0.84,22026.0,1360.0,1322.6,0.0,46200.0,30588.0,2.5,0
93.8,2200.0,1.54,3765.0,440.0,275.0,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.14,3833.0,200.0,358.6,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,0.97,78689.0,2000.0,8979.5,0.7,881528.0,867132.0,3.75,1
100.0,2199.865,0.92,76656.0,640.0,8498.0,0.7,881528.0,867332.0,2.5,1
100.0,2199.865,1.02,5972.0,120.0,564.6,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,2.77,14435.0,400.0,932.6,0.1,121820.0,117724.0,2.5,0
93.8,2200.0,2.78,13668.0,240.0,1197.8,0.1,119260.0,115548.0,2.5,0
100.0,2200.0,1.34,6714.0,1840.0,499.5,0.4,553796.0,528708.0,20.0,1
100.0,2199.865,0.42,32473.0,1160.0,1891.2,0.1,116552.0,100648.0,2.5,0
100.0,2200.0,0.4,33355.0,2040.0,1824.5,0.1,141872.0,125992.0,2.5,0
100.0,2200.0,1.36,7334.0,240.0,755.9,0.6,833092.0,775964.0,2.5,0
100.0,2200.0,2.76,12688.0,960.0,1099.1,0.1,97428.0,93556.0,2.5,0
100.0,2200.0,0.42,32380.0,1160.0,2088.8,0.1,104228.0,88404.0,2.5,0
100.0,2200.0,0.4,32823.0,1880.0,2064.8,0.1,134156.0,118340.0,2.5,0
100.0,2200.0,1.42,55567.0,8440.0,4420.5,0.1,111668.0,107300.0,16.25,1
100.0,2199.865,1.64,3366.0,3960.0,284.0,0.1,118912.0,116088.0,16.25,1
100.0,2199.865,1.71,18099.0,1520.0,4073.3,0.6,934404.0,780672.0,2.5,0
100.0,2200.0,1.34,7894.0,400.0,1155.7,0.6,833092.0,776500.0,2.5,0
100.0,2200.0,0.8,32230.0,1280.0,2947.3,0.1,164212.0,148432.0,2.5,0
100.0,2200.0,0.73,774.0,6080.0,82.7,0.1,113352.0,109940.0,11.25,1
100.0,2200.0,2.8,11724.0,240.0,439.3,0.1,109352.0,103364.0,2.5,0
100.0,2200.0,0.2,68407.0,6320.0,4515.6,0.1,120928.0,118032.0,7.5,1
100.0,2200.0,1.35,7739.0,120.0,619.8,0.6,833092.0,769172.0,2.5,0
100.0,2200.0,1.29,7684.0,1240.0,603.8,0.4,556396.0,530892.0,5.0,1
100.0,2200.0,1.63,19101.0,1320.0,3891.5,0.6,940016.0,780260.0,2.5,0
100.0,2200.0,1.26,8297.0,1320.0,625.3,0.4,537036.0,514784.0,3.75,1
100.0,2200.0,1.59,56452.0,1960.0,5495.7,0.4,571536.0,550796.0,3.75,1
100.0,2200.0,2.95,1222.0,160.0,63.2,0.1,124676.0,119080.0,2.5,1
100.0,2199.865,1.07,10798.0,920.0,1021.7,0.4,551148.0,526484.0,1.25,1
100.0,2199.865,0.43,62901.0,880.0,2752.3,0.1,101928.0,99336.0,1.25,0
100.0,2199.865,2.15,1508.0,440.0,62.5,0.0,49452.0,46528.0,2.5,0
100.0,2199.865,1.81,1577.0,600.0,130.8,0.5,727752.0,716100.0,21.25,1
100.0,2199.865,1.79,1499.0,560.0,128.9,0.5,727780.0,716100.0,21.25,1
100.0,2199.865,1.7,1470.0,560.0,114.4,0.5,727780.0,716100.0,21.25,1
100.0,2200.0,1.82,26095.0,19440.0,4574.9,0.3,421296.0,419320.0,21.25,1
100.0,2200.0,1.26,879.0,560.0,27.8,0.0,19232.0,7980.0,2.5,0
100.0,2200.0,1.33,1532.0,1800.0,199.8,0.0,22376.0,10644.0,2.5,0
100.0,2200.0,1.23,1149.0,640.0,35.9,0.0,22376.0,10644.0,2.5,0
100.0,2200.0,1.82,1482.0,160.0,109.4,0.5,727776.0,716096.0,18.75,1
100.0,2200.0,1.83,25980.0,17920.0,4552.0,0.3,421296.0,419316.0,18.75,1
100.0,2200.0,2.07,1213.0,480.0,53.2,0.0,49452.0,46724.0,2.5,0
100.0,2200.0,1.82,1512.0,680.0,140.7,0.5,727776.0,716032.0,16.25,1
100.0,2200.0,0.91,16583.0,4000.0,1235.4,0.1,103608.0,101096.0,7.5,0
100.0,2200.0,0.85,18161.0,3480.0,1373.8,0.1,103956.0,101396.0,7.5,0
100.0,2200.0,2.0,1249.0,880.0,58.0,0.0,10536.0,5412.0,2.5,0
100.0,2200.0,1.81,25798.0,14680.0,4904.2,0.3,421296.0,419320.0,15.0,1
100.0,2199.865,0.85,17503.0,9320.0,1149.1,0.1,104504.0,102192.0,10.0,0
93.8,2199.865,1.22,974.0,480.0,173.3,0.0,21116.0,9516.0,2.5,0
100.0,2199.865,0.89,15476.0,6920.0,1038.2,0.1,104504.0,102196.0,11.25,0
100.0,2199.865,1.94,1202.0,360.0,94.5,0.0,49452.0,46724.0,2.5,0
100.0,2199.865,2.09,1120.0,880.0,142.2,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,2.01,1231.0,720.0,190.9,0.0,10536.0,5412.0,2.5,0
100.0,2199.865,1.72,680.0,200.0,59.3,0.0,10876.0,5780.0,2.5,0
100.0,2200.0,1.82,25950.0,9960.0,4568.1,0.3,421296.0,419320.0,10.0,1
