CPU_Utilization,Frequency,IPC,Misses,LLC,MBL,Memory_Footprint,Virt_Memory,Res_Memory,Allocated_Cache,sensitive
100.0,2200.0,2.16,4739.0,1680.0,748.0,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,0.96,24275.0,4560.0,2588.0,0.1,111580.0,88968.0,6.25,1
100.0,2199.865,2.14,1649.0,560.0,90.7,0.0,49452.0,46528.0,2.5,0
100.0,2200.0,2.17,4519.0,1080.0,339.5,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.38,1338.0,200.0,151.4,0.0,23832.0,20360.0,2.5,0
100.0,2200.0,1.33,1765.0,280.0,161.4,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.33,1757.0,640.0,386.1,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,1.24,2176.0,520.0,532.1,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.13,19359.0,7720.0,1868.5,0.1,112596.0,88368.0,12.5,1
100.0,2200.0,1.35,1264.0,240.0,104.3,0.0,23832.0,20360.0,2.5,0
100.0,2199.865,1.35,9062.0,8520.0,787.1,0.1,108696.0,86132.0,13.75,1
100.0,2199.865,1.96,1434.0,520.0,51.9,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,1.1,8134.0,12080.0,735.9,0.1,113436.0,90192.0,15.0,1
100.0,2200.0,1.95,1924.0,600.0,36.4,0.0,49452.0,46532.0,2.5,0
100.0,2200.0,2.13,4909.0,1400.0,413.0,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,1.2,9153.0,10480.0,1370.7,0.1,113068.0,89152.0,16.25,1
100.0,2200.0,1.17,2735.0,360.0,213.1,0.0,23832.0,20364.0,2.5,0
100.0,2200.0,2.14,1807.0,120.0,87.8,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,1.16,4018.0,8200.0,372.0,0.1,111724.0,89880.0,18.75,1
100.0,2200.0,1.28,1945.0,120.0,172.0,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,1.36,1378.0,160.0,61.3,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,1.13,2776.0,12040.0,537.9,0.1,112228.0,88908.0,20.0,1
100.0,2200.0,1.27,1791.0,520.0,142.2,0.0,23832.0,20364.0,2.5,0
100.0,2199.865,2.01,3188.0,160.0,308.6,0.0,49452.0,46724.0,2.5,0
93.8,2199.865,2.08,6471.0,600.0,860.7,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.09,6434.0,1040.0,850.0,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.15,5530.0,1200.0,853.1,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.57,3752.0,560.0,445.0,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.16,5269.0,1320.0,650.5,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.13,5476.0,1440.0,851.9,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,2.13,5490.0,1200.0,857.7,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,1.94,2187.0,560.0,197.7,0.0,10536.0,5408.0,2.5,0
100.0,2199.865,2.17,4945.0,480.0,455.5,0.0,28804.0,25856.0,2.5,0
100.0,2199.865,2.16,5282.0,1000.0,475.3,0.0,29444.0,26496.0,2.5,0
100.0,2199.865,2.16,5079.0,1160.0,463.6,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,1.57,4066.0,640.0,272.8,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,1.59,4189.0,600.0,290.2,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,2.08,394.0,560.0,58.2,0.0,9376.0,4616.0,2.5,0
100.0,2200.0,1.94,2028.0,40.0,154.1,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,1.77,2619.0,400.0,93.3,0.0,10536.0,5408.0,2.5,0
93.8,2200.0,1.46,1418.0,520.0,60.8,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,0.83,19400.0,4960.0,1763.1,0.1,104500.0,102192.0,6.25,1
100.0,2200.0,0.83,19135.0,4640.0,1721.6,0.1,104500.0,102192.0,6.25,1
100.0,2199.865,2.12,5363.0,1120.0,734.1,0.0,30080.0,27116.0,2.5,0
100.0,2199.865,2.15,852.0,1400.0,107.8,0.0,23376.0,20364.0,2.5,0
100.0,2199.865,0.87,17672.0,5880.0,1348.5,0.1,104084.0,101656.0,8.75,1
100.0,2200.0,1.88,2496.0,840.0,311.1,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,0.89,16862.0,6040.0,1328.9,0.1,104500.0,102192.0,10.0,1
100.0,2199.865,0.9,16416.0,4280.0,1265.9,0.1,104500.0,102192.0,10.0,1
100.0,2200.0,1.58,3795.0,320.0,255.4,0.0,18508.0,13180.0,2.5,0
93.8,2200.0,0.91,15553.0,6640.0,907.8,0.1,104504.0,102192.0,11.25,1
100.0,2199.865,1.62,3266.0,1320.0,327.4,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.6,3615.0,680.0,348.4,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,2.12,5191.0,1480.0,631.1,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.57,3495.0,640.0,343.8,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.61,3397.0,480.0,358.3,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,1.88,2450.0,160.0,121.8,0.0,10876.0,5776.0,2.5,0
100.0,2200.0,2.14,4987.0,1480.0,554.6,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,1.83,2802.0,640.0,174.1,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,0.95,14225.0,8280.0,1098.4,0.1,104504.0,102196.0,15.0,1
100.0,2199.865,1.98,1763.0,240.0,148.9,0.0,10536.0,5408.0,2.5,0
100.0,2199.865,1.03,11273.0,11120.0,954.7,0.1,104084.0,101656.0,16.25,1
100.0,2200.0,1.92,1682.0,320.0,221.6,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,1.93,1982.0,320.0,228.5,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,0.26,24275.0,120.0,63.6,0.1,202576.0,184548.0,1.25,1
100.0,2200.0,1.41,975.0,800.0,203.2,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,1008.0,1120.0,223.2,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,1.88,6264.0,880.0,518.6,0.1,101748.0,95480.0,2.5,0
100.0,2200.0,2.85,9094.0,1240.0,442.3,0.0,26220.0,19824.0,2.5,0
100.0,2199.865,2.18,453.0,240.0,10.5,0.0,15204.0,996.0,2.5,0
100.0,2200.0,2.22,528.0,240.0,12.9,0.0,15204.0,996.0,2.5,0
100.0,2200.0,1.42,909.0,1160.0,249.8,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,2.21,4526.0,320.0,313.3,0.1,204200.0,187184.0,3.75,1
100.0,2199.865,1.41,998.0,1120.0,161.7,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.6,5645.0,80.0,556.5,0.0,167436.0,12528.0,2.5,0
100.0,2199.865,2.08,906.0,80.0,13.7,0.0,15204.0,992.0,2.5,0
100.0,2199.865,2.12,508.0,240.0,11.4,0.0,15204.0,992.0,2.5,0
100.0,2200.0,1.42,835.0,840.0,234.7,0.0,5332.0,3016.0,2.5,0
100.0,2200.0,2.19,266.0,240.0,23.8,0.0,15204.0,992.0,2.5,0
100.0,2200.0,2.28,3779.0,3640.0,247.9,0.1,204340.0,187980.0,8.75,1
100.0,2200.0,1.42,844.0,1120.0,80.4,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,1833.0,400.0,543.6,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,1.42,791.0,1120.0,594.3,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,791.0,920.0,625.2,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,2.5,939.0,4160.0,61.0,0.1,203340.0,185864.0,13.75,1
100.0,2200.0,2.86,8335.0,1680.0,702.9,0.1,108784.0,102548.0,2.5,0
100.0,2200.0,2.6,561.0,2680.0,42.8,0.1,204340.0,188244.0,15.0,1
93.8,2200.0,1.42,1142.0,1080.0,225.3,0.0,5332.0,3016.0,2.5,0
100.0,2200.0,2.19,193.0,240.0,22.8,0.0,15204.0,996.0,2.5,0
100.0,2200.0,2.25,145.0,240.0,26.4,0.0,15204.0,992.0,2.5,0
100.0,2200.0,2.23,194.0,160.0,9.8,0.0,15204.0,992.0,2.5,0
93.8,2200.0,2.49,443.0,5200.0,27.7,0.1,203652.0,186132.0,18.75,1
93.8,2200.0,1.41,1602.0,200.0,120.1,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.13,6073.0,800.0,686.4,0.0,29444.0,26492.0,2.5,0
100.0,2199.865,0.8,5209.0,760.0,420.6,0.7,867820.0,863372.0,2.5,0
100.0,2199.865,2.58,88993.0,1760.0,8457.8,0.1,68112.0,66204.0,2.5,1
100.0,2200.0,2.13,5723.0,1040.0,1272.6,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.11,4987.0,800.0,1056.1,0.0,25772.0,22780.0,2.5,0
100.0,2199.865,2.14,5534.0,1000.0,926.4,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,1.27,5861.0,1200.0,1029.1,0.7,870036.0,865232.0,2.5,0
100.0,2199.865,1.41,1838.0,360.0,622.6,0.0,5332.0,3016.0,2.5,0
100.0,2199.865,2.57,89588.0,4600.0,9422.7,0.1,68112.0,66204.0,5.0,1
100.0,2200.0,2.09,6070.0,680.0,585.7,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.72,4835.0,1040.0,431.9,0.7,867820.0,863708.0,2.5,0
100.0,2200.0,1.4,2383.0,720.0,650.1,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,0.73,4994.0,240.0,732.6,0.7,867820.0,862988.0,2.5,0
100.0,2200.0,1.4,2129.0,640.0,767.3,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.4,2193.0,960.0,783.8,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,2.57,90846.0,6280.0,9542.1,0.1,68112.0,66208.0,8.75,1
100.0,2200.0,1.56,6014.0,720.0,1375.2,0.7,870036.0,865236.0,2.5,0
93.8,2200.0,1.4,1982.0,880.0,525.0,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.08,6200.0,720.0,684.8,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.11,5674.0,680.0,728.0,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.4,2495.0,840.0,847.2,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,2.74,97983.0,10760.0,9449.2,0.1,68112.0,66204.0,12.5,1
100.0,2199.865,2.62,94797.0,11480.0,9776.3,0.1,68112.0,66204.0,12.5,1
100.0,2200.0,1.32,5487.0,1360.0,1003.7,0.7,870036.0,865496.0,2.5,0
100.0,2199.865,1.4,2353.0,680.0,874.2,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,2.12,5991.0,1080.0,618.2,0.0,28804.0,25852.0,2.5,0
100.0,2200.0,1.17,5669.0,320.0,803.9,0.7,870036.0,864704.0,2.5,0
100.0,2200.0,1.26,5908.0,560.0,775.6,0.7,870036.0,864704.0,2.5,0
100.0,2199.865,2.66,93345.0,16080.0,9926.8,0.1,68112.0,66204.0,17.5,1
100.0,2199.865,0.84,4632.0,520.0,490.0,0.7,867820.0,863336.0,2.5,0
93.8,2199.865,2.61,86482.0,15560.0,10274.1,0.1,68112.0,66208.0,18.75,1
100.0,2200.0,2.62,89026.0,13520.0,8806.7,0.1,68112.0,66208.0,18.75,1
100.0,2200.0,0.72,4940.0,200.0,565.7,0.7,867820.0,863096.0,2.5,0
100.0,2200.0,2.61,85967.0,17200.0,9401.8,0.1,68112.0,66208.0,20.0,1
100.0,2200.0,2.12,5799.0,1280.0,607.0,0.0,28168.0,25208.0,2.5,0
100.0,2199.865,1.98,7720.0,640.0,790.3,0.0,29764.0,26792.0,2.5,0
100.0,2200.0,1.2,9551.0,920.0,1290.0,0.7,870036.0,864704.0,2.5,0
100.0,2200.0,1.38,3454.0,200.0,758.8,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,0.64,38378.0,1120.0,1233.6,0.1,131168.0,126228.0,1.25,1
93.8,2200.0,2.08,6222.0,960.0,848.9,0.0,28168.0,25204.0,2.5,0
100.0,2199.865,2.16,4435.0,1080.0,688.3,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,2.08,5227.0,1520.0,536.8,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.52,1958.0,400.0,206.9,0.0,32920.0,26628.0,2.5,0
93.8,2200.0,0.78,18511.0,3560.0,1268.0,0.0,70192.0,65372.0,5.0,1
100.0,2199.865,2.4,1652.0,160.0,71.4,0.0,16348.0,4452.0,2.5,0
93.8,2200.0,2.18,3976.0,1920.0,707.5,0.0,30080.0,27120.0,2.5,0
100.0,2199.865,1.99,5377.0,600.0,105.2,0.0,16348.0,4704.0,2.5,0
100.0,2200.0,2.17,4568.0,1320.0,493.5,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.11,4603.0,1160.0,601.6,0.0,25772.0,22780.0,2.5,0
100.0,2199.865,1.46,21081.0,6920.0,1170.2,0.1,117748.0,112760.0,11.25,1
100.0,2200.0,2.2,1802.0,440.0,46.1,0.0,16348.0,4708.0,2.5,0
100.0,2200.0,2.51,369.0,40.0,8.7,0.0,32968.0,26976.0,2.5,0
100.0,2199.865,1.06,21327.0,11640.0,1227.7,0.1,172892.0,167940.0,15.0,1
100.0,2199.865,1.11,20064.0,12200.0,726.2,0.1,173888.0,168732.0,16.25,1
93.8,2200.0,2.14,3619.0,40.0,44.8,0.0,16348.0,4464.0,2.5,0
100.0,2199.865,2.18,4204.0,1800.0,534.1,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.2,3748.0,2040.0,444.0,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.19,3776.0,1800.0,444.1,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.85,9593.0,1080.0,763.4,0.1,121968.0,115804.0,2.5,0
100.0,2200.0,2.83,9872.0,800.0,643.9,0.1,120148.0,114224.0,2.5,0
100.0,2200.0,2.11,5645.0,1080.0,803.3,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,1.25,544.0,6600.0,47.9,0.1,195612.0,190484.0,20.0,1
100.0,2200.0,2.19,3969.0,1920.0,491.7,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.51,352.0,40.0,14.2,0.0,59548.0,55604.0,2.5,0
100.0,2199.865,1.37,256.0,7240.0,35.2,0.1,85064.0,80056.0,21.25,1
100.0,2200.0,1.57,9061.0,640.0,565.4,0.1,92580.0,87188.0,2.5,0
100.0,2200.0,1.41,1354.0,1000.0,341.6,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,1.41,1288.0,760.0,351.1,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,0.68,39062.0,840.0,1968.1,0.1,136504.0,131508.0,2.5,1
100.0,2200.0,1.41,1505.0,1200.0,1239.4,0.0,5476.0,3188.0,2.5,0
100.0,2199.865,1.26,1837.0,160.0,171.4,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,2.34,1757.0,120.0,115.6,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,1.47,5494.0,320.0,35.5,0.0,16348.0,4708.0,2.5,0
100.0,2200.0,1.35,1420.0,840.0,153.9,0.0,23828.0,20360.0,2.5,0
93.8,2200.0,2.21,1436.0,640.0,61.9,0.0,16348.0,4716.0,2.5,0
100.0,2199.865,1.23,2235.0,840.0,134.3,0.0,23828.0,20292.0,2.5,0
100.0,2200.0,2.37,2148.0,320.0,281.1,0.0,16348.0,4460.0,2.5,0
100.0,2199.865,2.42,1347.0,280.0,20.4,0.0,16348.0,4460.0,2.5,0
100.0,2199.865,2.07,2845.0,600.0,69.1,0.0,16348.0,4712.0,2.5,0
100.0,2199.865,1.06,23315.0,9960.0,965.0,0.1,173888.0,168732.0,16.25,1
100.0,2199.865,1.39,1792.0,1360.0,222.7,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.28,2114.0,1400.0,160.2,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,1.42,1061.0,840.0,154.1,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,1224.0,1080.0,100.9,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.38,977.0,1000.0,44.5,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,2.29,422.0,200.0,10.3,0.0,16348.0,4452.0,2.5,0
93.8,2199.865,1.38,1410.0,200.0,264.4,0.0,23828.0,20100.0,2.5,0
100.0,2199.865,1.22,3594.0,320.0,935.4,0.0,23828.0,20364.0,2.5,0
93.8,2199.865,0.61,32220.0,1520.0,1288.8,0.1,99684.0,96960.0,1.25,1
100.0,2199.865,0.6,24485.0,1160.0,1794.5,0.1,104564.0,102172.0,1.25,1
100.0,2200.0,0.43,32781.0,1160.0,1984.5,0.1,105020.0,89196.0,2.5,0
93.8,2199.865,0.59,52614.0,2080.0,2935.7,0.1,196892.0,181168.0,2.5,0
100.0,2199.865,1.52,5101.0,440.0,320.7,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.43,6960.0,400.0,503.6,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.47,842.0,40.0,26.6,0.0,32968.0,27556.0,2.5,0
100.0,2200.0,1.57,4204.0,160.0,297.6,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,0.63,54760.0,1760.0,3784.6,0.1,191888.0,176152.0,2.5,0
100.0,2200.0,0.74,55939.0,2080.0,3830.2,0.1,177272.0,161632.0,2.5,0
100.0,2200.0,1.48,5846.0,560.0,597.8,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.91,16156.0,6880.0,1119.5,0.1,104088.0,101616.0,12.5,1
100.0,2200.0,1.52,5152.0,280.0,539.4,0.0,18508.0,13176.0,2.5,0
93.8,2200.0,1.45,6412.0,680.0,561.4,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.42,6889.0,800.0,745.0,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.59,3901.0,1000.0,375.5,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.45,32135.0,1800.0,1896.7,0.1,100776.0,84972.0,2.5,0
100.0,2199.865,0.39,33974.0,1640.0,2072.2,0.1,153700.0,137872.0,2.5,0
100.0,2199.865,1.42,6522.0,120.0,330.2,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.98,3838.0,960.0,274.3,0.1,81008.0,75420.0,2.5,0
100.0,2200.0,2.45,1048.0,40.0,11.7,0.0,32920.0,27588.0,2.5,0
100.0,2199.865,0.97,13211.0,10200.0,1148.7,0.1,104500.0,102192.0,17.5,1
100.0,2199.865,0.63,54924.0,2040.0,3767.1,0.1,197156.0,181432.0,2.5,0
100.0,2200.0,1.53,4659.0,520.0,269.2,0.0,18508.0,13176.0,2.5,0
93.3,2200.0,0.84,53410.0,2440.0,2844.5,0.1,172196.0,156356.0,2.5,0
100.0,2200.0,1.68,8659.0,480.0,347.1,0.1,204068.0,186924.0,1.25,1
100.0,2200.0,0.4,33666.0,2040.0,2114.7,0.1,148376.0,132592.0,2.5,0
100.0,2200.0,0.57,50759.0,2280.0,3231.3,0.1,200660.0,184868.0,2.5,0
100.0,2200.0,2.47,698.0,40.0,7.2,0.0,32968.0,29352.0,2.5,0
100.0,2200.0,0.78,46.0,40.0,0.4,0.0,34748.0,18972.0,2.5,0
100.0,2200.0,2.1,2316.0,440.0,85.1,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,2.42,2567.0,6360.0,218.3,0.1,204068.0,186924.0,8.75,1
100.0,2200.0,0.56,48949.0,2160.0,2531.5,0.1,203332.0,187508.0,2.5,0
100.0,2200.0,2.16,2677.0,240.0,190.2,0.0,49452.0,46728.0,2.5,0
100.0,2200.0,0.45,32164.0,2280.0,1752.1,0.1,120140.0,104344.0,2.5,0
100.0,2200.0,2.51,292.0,120.0,8.7,0.0,32968.0,27052.0,2.5,0
100.0,2199.865,1.9,1692.0,160.0,104.1,0.0,49452.0,46728.0,2.5,0
100.0,2199.865,0.65,52262.0,1320.0,3082.3,0.1,195084.0,179324.0,2.5,0
100.0,2199.865,2.09,1980.0,440.0,203.1,0.1,112320.0,110168.0,3.75,1
100.0,2200.0,2.33,2492.0,1160.0,130.5,0.1,115336.0,113048.0,3.75,1
100.0,2200.0,2.21,2183.0,920.0,123.4,0.0,16348.0,4712.0,2.5,0
100.0,2199.865,1.65,2296.0,1240.0,217.8,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.5,380.0,40.0,8.9,0.0,51536.0,47888.0,2.5,0
100.0,2200.0,2.33,2144.0,1320.0,159.2,0.1,129620.0,127272.0,7.5,1
100.0,2200.0,2.16,2645.0,80.0,130.2,0.0,16348.0,4708.0,2.5,0
100.0,2199.865,2.24,2219.0,3160.0,150.9,0.1,119620.0,117536.0,8.75,1
100.0,2200.0,2.12,3067.0,440.0,99.9,0.0,16348.0,4708.0,2.5,0
100.0,2199.865,2.51,376.0,40.0,7.7,0.0,32968.0,27000.0,2.5,0
100.0,2199.865,2.12,1510.0,3400.0,204.5,0.1,112180.0,110168.0,10.0,1
100.0,2200.0,1.58,3851.0,480.0,280.9,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,2.21,1795.0,3480.0,94.5,0.1,124488.0,122288.0,11.25,1
100.0,2199.865,2.04,2798.0,40.0,28.0,0.0,16348.0,4716.0,2.5,0
100.0,2200.0,1.63,3057.0,600.0,172.4,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,2.39,1581.0,3880.0,124.0,0.1,126924.0,124664.0,12.5,1
100.0,2200.0,1.62,2653.0,1200.0,188.0,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.61,3356.0,2000.0,270.0,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.58,4891.0,520.0,596.9,0.1,74740.0,68344.0,2.5,0
100.0,2200.0,1.55,4573.0,160.0,298.9,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,2.84,8731.0,1920.0,850.0,0.1,103880.0,100148.0,2.5,0
100.0,2200.0,2.71,10817.0,320.0,1068.2,0.0,26220.0,22380.0,2.5,0
100.0,2200.0,2.5,610.0,320.0,16.9,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,1.62,2988.0,680.0,74.3,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,2.22,1166.0,600.0,18.5,0.0,16348.0,4704.0,2.5,0
100.0,2200.0,2.52,270.0,280.0,19.3,0.0,32968.0,26832.0,2.5,0
100.0,2199.865,2.52,226.0,400.0,32.2,0.0,32968.0,26600.0,2.5,0
100.0,2200.0,1.48,5963.0,40.0,352.1,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.56,3973.0,1680.0,165.3,0.0,18508.0,13176.0,2.5,0
93.8,2200.0,2.46,870.0,80.0,13.5,0.0,32968.0,29016.0,2.5,0
100.0,2200.0,1.43,5817.0,360.0,398.4,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,1.47,5163.0,200.0,559.6,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,0.55,46118.0,1680.0,2862.8,0.1,183128.0,167440.0,2.5,0
100.0,2200.0,1.21,3259.0,360.0,94.3,0.0,23828.0,20360.0,2.5,0
100.0,2200.0,0.55,46256.0,2160.0,2450.8,0.1,183260.0,167440.0,2.5,0
100.0,2199.865,0.55,47789.0,2360.0,2669.8,0.1,185908.0,170080.0,2.5,0
100.0,2199.865,1.52,4484.0,480.0,371.1,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.25,2813.0,40.0,216.1,0.0,23832.0,20364.0,2.5,0
93.8,2200.0,0.5,44719.0,1840.0,2679.7,0.1,199284.0,183544.0,2.5,0
100.0,2200.0,1.51,4840.0,520.0,419.4,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.33,2588.0,240.0,71.6,0.0,23832.0,20364.0,2.5,0
100.0,2200.0,1.02,21991.0,6720.0,1269.0,0.1,112932.0,89908.0,10.0,1
100.0,2200.0,1.23,2786.0,160.0,181.0,0.0,23828.0,20360.0,2.5,0
100.0,2199.865,0.63,25391.0,2040.0,2030.7,0.0,61784.0,45900.0,2.5,0
100.0,2199.865,1.17,3449.0,80.0,144.1,0.0,23836.0,20364.0,2.5,0
100.0,2199.865,1.12,13345.0,11400.0,1361.1,0.1,112564.0,88368.0,15.0,1
100.0,2200.0,1.55,3984.0,320.0,258.2,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,1.33,1949.0,200.0,159.4,0.0,23832.0,20364.0,2.5,0
93.3,2199.865,0.33,28929.0,2080.0,1803.8,0.1,153564.0,137872.0,2.5,0
100.0,2200.0,1.42,5803.0,640.0,168.8,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.37,28270.0,1960.0,2052.6,0.1,118672.0,103028.0,2.5,0
100.0,2199.865,0.35,28525.0,1840.0,1566.9,0.1,134292.0,118600.0,2.5,0
100.0,2199.865,0.55,45277.0,2120.0,2909.4,0.1,183928.0,168232.0,2.5,0
100.0,2200.0,0.55,27530.0,1160.0,2021.2,0.0,54184.0,38248.0,2.5,0
100.0,2199.865,1.21,9394.0,120.0,853.5,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.46,31410.0,1880.0,2040.1,0.1,92288.0,76524.0,2.5,0
93.3,2199.865,0.85,25891.0,2880.0,2722.7,0.1,111724.0,89684.0,3.75,1
100.0,2199.865,0.6,52512.0,2280.0,3817.6,0.1,194272.0,178528.0,2.5,0
100.0,2199.865,0.87,19320.0,3080.0,2261.3,0.1,111348.0,89796.0,5.0,1
100.0,2199.865,2.47,840.0,280.0,325.5,0.0,32968.0,29016.0,2.5,0
100.0,2199.865,1.35,7810.0,160.0,872.7,0.6,833092.0,768496.0,2.5,0
100.0,2199.865,1.12,21739.0,9000.0,1542.5,0.1,112372.0,88324.0,12.5,1
100.0,2199.865,0.82,52238.0,2120.0,3514.3,0.1,171800.0,156088.0,2.5,0
100.0,2200.0,1.45,6375.0,1160.0,677.4,0.6,833088.0,771280.0,2.5,0
100.0,2200.0,1.46,6485.0,120.0,581.3,0.6,833084.0,773324.0,2.5,0
100.0,2200.0,1.24,8454.0,14760.0,1193.5,0.1,112788.0,90088.0,18.75,1
100.0,2199.865,1.25,6665.0,13520.0,983.4,0.1,113196.0,90136.0,18.75,1
100.0,2200.0,0.62,24168.0,1160.0,1773.9,0.1,103952.0,101396.0,1.25,1
100.0,2199.865,1.28,803.0,440.0,41.8,0.0,18960.0,7712.0,2.5,0
100.0,2200.0,1.2,1599.0,120.0,52.9,0.0,21116.0,9516.0,2.5,0
100.0,2199.865,1.93,1594.0,520.0,46.5,0.0,10876.0,5776.0,2.5,0
100.0,2200.0,0.75,21098.0,2360.0,1959.6,0.1,104564.0,102172.0,3.75,1
100.0,2200.0,1.25,984.0,680.0,31.8,0.0,22376.0,10644.0,2.5,0
93.8,2200.0,1.85,754.0,320.0,18.2,0.0,10876.0,5776.0,2.5,0
100.0,2199.865,0.8,19866.0,3600.0,1548.9,0.1,104084.0,101656.0,5.0,1
100.0,2200.0,1.89,1507.0,720.0,43.8,0.0,10876.0,5776.0,2.5,0
100.0,2200.0,1.96,1242.0,600.0,55.5,0.0,10536.0,5408.0,2.5,0
100.0,2200.0,1.87,1740.0,280.0,26.1,0.0,10876.0,5780.0,2.5,0
100.0,2199.865,1.26,718.0,680.0,41.1,0.0,22376.0,10644.0,2.5,0
100.0,2200.0,0.87,17054.0,4040.0,1113.6,0.1,104212.0,101772.0,10.0,1
